transportadora,cnpj,codigo,rota,cidade,razao_social,nome_mapa,latitude,longitude,codigo_ibge,tipo_match,fonte_coordenada
L&L TRANSPORT,40.537.754/0001-08,190,1,CORDISBURGO,DROGARIA E PERFUMARIA CORDISBURGO EIRELI,Cordisburgo,-19.1224,-44.3224,3118908,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
L&L TRANSPORT,06.276.928/0001-80,42,1,CORDISBURGO,DROGARIA E PERFUMARIA SAO JOSE LTDA,Cordisburgo,-19.1224,-44.3224,3118908,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
L&L TRANSPORT,30.576.179/0001-90,278,1,CORINTO,DROGARIA MEDICAL CORINTO LTDA,Corinto,-18.369,-44.4542,3119104,município,Base Municipios-Brasileiros
L&L TRANSPORT,04.471.670/0001-47,270,1,CURVELO,DROGARIA E PERFUMARIA CURVELO LTDA,Curvelo,-18.7527,-44.4303,3120904,município,Base Municipios-Brasileiros
L&L TRANSPORT,15.488.913/0001-76,274,1,CURVELO,DROGARIA E PERFUMARIA MEDICAL FARMA LTDA,Curvelo,-18.7527,-44.4303,3120904,município,Base Municipios-Brasileiros
L&L TRANSPORT,10.704.665/0001-30,279,1,CURVELO,DROGARIA E PERFUMARIA MEDICAMENTOS MINAS LTDA,Curvelo,-18.7527,-44.4303,3120904,município,Base Municipios-Brasileiros
L&L TRANSPORT,03.350.802/0001-10,658,1,CURVELO,GLAUCIA REZENDE COSTA,Curvelo,-18.7527,-44.4303,3120904,município,Base Municipios-Brasileiros
L&L TRANSPORT,37.580.026/0001-66,660,1,CURVELO,GUARANI DROGARIA DRUGSTORE LTDA,Curvelo,-18.7527,-44.4303,3120904,município,Base Municipios-Brasileiros
L&L TRANSPORT,35.063.776/0001-35,1313,1,DATAS,1656- DROGARIA MAIS SAUDE SOCIEDADE UNIPESSOAL LTDA,Datas,-18.4478,-43.6591,3121001,município,Base Municipios-Brasileiros
L&L TRANSPORT,02.165.564/0003-71,,1,DIAMANTINA,DROGARIA SAUDE & VIDA DRUGSTORE LTDA,Diamantina,-18.2413,-43.6031,3121605,município,Base Municipios-Brasileiros
L&L TRANSPORT,02.165.564/0002-90,1617,1,DIAMANTINA,DROGARIA SAUDE & VIDA DRUGSTORE LTDA,Diamantina,-18.2413,-43.6031,3121605,município,Base Municipios-Brasileiros
L&L TRANSPORT,23.751.912/0001-09,357,1,DIAMANTINA,DROGARIA DA PALHA LTDA,Diamantina,-18.2413,-43.6031,3121605,município,Base Municipios-Brasileiros
L&L TRANSPORT,02.165.564/0001-00,418,1,DIAMANTINA,DROGARIA SAÚDE E VIDA LTDA,Diamantina,-18.2413,-43.6031,3121605,município,Base Municipios-Brasileiros
L&L TRANSPORT,19.440.289/0001-98,720,1,DIAMANTINA,DROGARIA CANUTO E MOREIRA LTDA ME,Diamantina,-18.2413,-43.6031,3121605,município,Base Municipios-Brasileiros
L&L TRANSPORT,09.053.093/0001-97,137,1,ESPINOSA,JUNIOR BRAGA DROGARIA LTDA,Espinosa,-14.9249,-42.809,3124302,município,Base Municipios-Brasileiros
L&L TRANSPORT,42.399.505/0001-10,205,1,ESPINOSA,DROGARIA VIANA E MONCAO LTDA - 4,Espinosa,-14.9249,-42.809,3124302,município,Base Municipios-Brasileiros
L&L TRANSPORT,34.578.433/0001-40,601,1,ESPINOSA,DROGARIA PEREIRA E BALLEIRO LTDA - 1,Espinosa,-14.9249,-42.809,3124302,município,Base Municipios-Brasileiros
L&L TRANSPORT,36.535.257/0001-95,603,1,ESPINOSA,DROGARIA SOUZA E VIANA LTDA - 3,Espinosa,-14.9249,-42.809,3124302,município,Base Municipios-Brasileiros
L&L TRANSPORT,11.656.649/0002-62,77,1,FELICIO DOS SANTOS,FARMACIA SOUZA & SOUZA LTDA,Felício dos Santos,-18.0755,-43.2422,3125408,município,Base Municipios-Brasileiros
L&L TRANSPORT,10.523.905/0001-08,685,1,FELIXLANDIA,W M DROGARIA MARCELINO LTDA ME,Felixlândia,-18.7507,-44.9004,3125705,município,Base Municipios-Brasileiros
L&L TRANSPORT,86.527.678/0001-42,64,1,GOUVEIA,1577- FARMACIA FRANCO PRADO LTDA,Gouveia,-18.4519,-43.7423,3127602,município,Base Municipios-Brasileiros
L&L TRANSPORT,43.213.493/0001-50,1725,1,IBIAI,MEDIHOSP,Ibiaí,-16.8591,-44.9046,3129608,município,Base Municipios-Brasileiros
L&L TRANSPORT,23.262.991/0001-86,114,1,INHAUMA,DROGARIA DROGA VIDA INHAUMA LTDA,Inhaúma,-19.4898,-44.3934,3131000,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
L&L TRANSPORT,11.801.127/0001-26,192,1,INIMUTABA,DANIEL OBERLENDER,Inimutaba,-18.7271,-44.3584,3131109,município,Base Municipios-Brasileiros
L&L TRANSPORT,36.935.488/0001-96,448,1,JAIBA,DROGARIA SUPER MAIS LTDA 1422,Jaíba,-15.3432,-43.6688,3135050,município,Base Municipios-Brasileiros
L&L TRANSPORT,03.505.970/0001-37,541,1,JANAUBA,FARMACIA E DROGARIA UNIAO LTDA,Janaúba,-15.8022,-43.3132,3135100,município,Base Municipios-Brasileiros
L&L TRANSPORT,23.565.792/0001-47,387,1,JANUARIA,DROGARIA SANTO ANTÔNIO DE JANUÁRIA LTDA ME,Januária,-15.4802,-44.3639,3135209,município,Base Municipios-Brasileiros
L&L TRANSPORT,09.276.671/0001-54,390,1,JANUARIA,DROGARIA CAMPOS JANPOVAR LTDA ME,Januária,-15.4802,-44.3639,3135209,município,Base Municipios-Brasileiros
L&L TRANSPORT,26.464.103/0001-04,1580,1,JEQUITAI,BRINTFACIL EMPREENDIMENTOS LTDA,Jequitaí,-17.229,-44.4376,3135605,município,Base Municipios-Brasileiros
L&L TRANSPORT,07.835.500/0002-73,388,1,LONTRA,DROGARIA SANTO ANTÔNIO DE SÃO JOÃO DA PONTE LTDA ME (FILIAL),Lontra,-15.9013,-44.306,3138658,município,Base Municipios-Brasileiros
L&L TRANSPORT,12.900.010/0001-62,468,1,MANGA,VISÃO COMERCIO PRESTAÇÃO SERVIÇOS LTDA,Manga,-14.7529,-43.9391,3139300,município,Base Municipios-Brasileiros
L&L TRANSPORT,45.257.324/0001-48,332,1,MATIAS CARDOSO,REDE DROGARIA PAGUE BEM POUCO LTDA,Matias Cardoso,-14.8563,-43.9146,3140852,município,Base Municipios-Brasileiros
L&L TRANSPORT,20.011.389/0001-88,1305,1,MATO VERDE,GOMES & ANTUNES LTDA,Mato Verde,-15.3944,-42.86,3141009,município,Base Municipios-Brasileiros
L&L TRANSPORT,02.478.011/0001-07,1422,1,MATO VERDE,DROGARIA LUCIVAINE LTDA,Mato Verde,-15.3944,-42.86,3141009,município,Base Municipios-Brasileiros
L&L TRANSPORT,86.660.057/0001-32,259,1,MATO VERDE,DROGARIA IDEAL LTDA,Mato Verde,-15.3944,-42.86,3141009,município,Base Municipios-Brasileiros
L&L TRANSPORT,42.554.003/0001-17,604,1,MONTE AZUL,DROGARIA VIANA E MONCAO MONTE AZUL LTDA - 5,Monte Azul,-15.1514,-42.8718,3142908,município,Base Municipios-Brasileiros
L&L TRANSPORT,01.645.893/0001-95,1308,1,MONTES CLAROS,DROGARIA LELIS E ROCHA LTDA,Montes Claros,-16.7282,-43.8578,3143302,município,Base Municipios-Brasileiros
L&L TRANSPORT,08.847.566/0004-08,1615,1,MONTES CLAROS,DROGARIA CELIA LTDA,Montes Claros,-16.7282,-43.8578,3143302,município,Base Municipios-Brasileiros
L&L TRANSPORT,08.847.566/0005-99,1616,1,MONTES CLAROS,DROGARIA CELIA LTDA,Montes Claros,-16.7282,-43.8578,3143302,município,Base Municipios-Brasileiros
L&L TRANSPORT,15.007.809/0001-12,117,1,PARAOPEBA,NEREU DE CAMPOS ALVES FILHO,Paraopeba,-19.2732,-44.4044,3147402,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
L&L TRANSPORT,24.000.884/0001-42,454,1,PARAOPEBA,DROGARIA UPAPHARMA LTDA,Paraopeba,-19.2732,-44.4044,3147402,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
L&L TRANSPORT,31.818.877/0001-18,275,1,PIRAPORA,MEGA POPULAR DROGARIA E PERFUMARIA LTDA,Pirapora,-17.3392,-44.934,3151206,município,Base Municipios-Brasileiros
L&L TRANSPORT,18.779.147/0001-97,421,1,PIRAPORA,ELLEN WHITE CARNEIRO SANTOS BRUZEGUEZE - ME,Pirapora,-17.3392,-44.934,3151206,município,Base Municipios-Brasileiros
L&L TRANSPORT,21.852.976/0001-62,108,1,PONTO CHIQUE,DAYANE BARBOSA DA SILVA,Ponto Chique,-16.6282,-45.0588,3152131,município,Base Municipios-Brasileiros
L&L TRANSPORT,58.684.741/0001-19,1734,1,PORTEIRINHA,DROGARIA AGUIAR,Porteirinha,-15.7404,-43.0281,3152204,município,Base Municipios-Brasileiros
L&L TRANSPORT,03.505.970/0016-13,554,1,PORTEIRINHA,FARMACIA E DROGARIA UNIAO LTDA,Porteirinha,-15.7404,-43.0281,3152204,município,Base Municipios-Brasileiros
L&L TRANSPORT,41.374.784/0001-03,276,1,PRESIDENTE JUSCELINO,PARAUNA DROGARIA DRUGSTORE LTDA,Presidente Juscelino,-18.6401,-44.06,3153202,município,Base Municipios-Brasileiros
L&L TRANSPORT,08.403.599/0001-16,581,1,PRESIDENTE JUSCELINO,L.MIRANDA SILVEIRA,Presidente Juscelino,-18.6401,-44.06,3153202,município,Base Municipios-Brasileiros
L&L TRANSPORT,32.774.554/0001-32,342,1,RIO PARDO DE MINAS,RODRIGO ROMUALDO GIRALD PEREIRA,Rio Pardo de Minas,-15.616,-42.5405,3155603,município,Base Municipios-Brasileiros
L&L TRANSPORT,35.835.868/0001-96,1689,1,SALINAS,FARMACIA DO TRABALHADOR DE SALINAS,Salinas,-16.1753,-42.2964,3157005,município,Base Municipios-Brasileiros
L&L TRANSPORT,61.897.720/0001-96,1817,1,SALINAS,RENAN PRODUTOS FARMACEUTICOS LTDA,Salinas,-16.1753,-42.2964,3157005,município,Base Municipios-Brasileiros
L&L TRANSPORT,37.943.134/0001-56,497,1,SAO JOAO DA LAGOA,ANA ELIZA GUIMARAES,São João da Lagoa,-16.8455,-44.3507,3162252,município,Base Municipios-Brasileiros
L&L TRANSPORT,07.835.500/0001-92,389,1,SAO JOAO DA PONTE,DROGARIA SANTO ANTÔNIO DE SÃO JOÃO DA PONTE LTDA ME (MATRIZ),São João da Ponte,-15.9271,-44.0096,3162401,município,Base Municipios-Brasileiros
L&L TRANSPORT,18.255.581/0001-78,11,1,SAO JOAO DO PARAISO,ANTÔNIO PEREIRA NETO JÚNIOR ME,São João do Paraíso,-15.3168,-42.0213,3162708,município,Base Municipios-Brasileiros
L&L TRANSPORT,11.539.121/0001-22,1421,1,SAO JOAO DO PARAISO,DROGARIA CARDOSO ARAUJO LTDA,São João do Paraíso,-15.3168,-42.0213,3162708,município,Base Municipios-Brasileiros
L&L TRANSPORT,14.529.236/0001-24,1442,1,SAO JOAO DO PARAISO,DROGARIA FERRAZ LTDA,São João do Paraíso,-15.3168,-42.0213,3162708,município,Base Municipios-Brasileiros
L&L TRANSPORT,51.834.214/0001-02,1560,1,SAO JOAO DO PARAISO,FARMACIA DO POVO SJP LTDA,São João do Paraíso,-15.3168,-42.0213,3162708,município,Base Municipios-Brasileiros
L&L TRANSPORT,31.982.125/0001-98,31,1,SENADOR MODESTINO GONCALVES,FARMACIA SOUZA TEIXEIRA LTDA,Senador Modestino Gonçalves,-17.9465,-43.2172,3165909,município,Base Municipios-Brasileiros
L&L TRANSPORT,23.422.534/0001-01,758,1,SERRA AZUL DE MINAS,SERRA AZUL FARMA LTDA,Serra Azul de Minas,-18.3602,-43.1675,3166501,município,Base Municipios-Brasileiros
L&L TRANSPORT,21.614.537/0001-11,714,1,SERRANOPOLIS DE MINAS,DROGARIA FARIA E MOSIER LTDA,Serranópolis de Minas,-15.8176,-42.8732,3166956,município,Base Municipios-Brasileiros
L&L TRANSPORT,10.704.665/0003-00,1775,1,SERRO,DROGARIA E PERFUMARIA MEDIC MINAS LTDA,Serro,-18.5991,-43.3744,3167103,município,Base Municipios-Brasileiros
L&L TRANSPORT,08.087.790/0001-04,182,1,SERRO,DROGARIA ROCHA SOARES LTDA ME,Serro,-18.5991,-43.3744,3167103,município,Base Municipios-Brasileiros
L&L TRANSPORT,08.087.790/0002-87,364,1,SERRO,DROGARIA ROCHA SOARES LTDA,Serro,-18.5991,-43.3744,3167103,município,Base Municipios-Brasileiros
L&L TRANSPORT,10.704.665/0002-10,1328,1,TRES MARIAS,DROGARIA E PERFUMARIA MEDIC MINAS LTDA,Três Marias,-18.2048,-45.2473,3169356,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
L&L TRANSPORT,07.795.946/0001-30,398,1,TRES MARIAS,KEILA S. CARVALHO ME,Três Marias,-18.2048,-45.2473,3169356,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
L&L TRANSPORT,08.839.075/0001-72,214,1,VARZEA DA PALMA,DROGARIA PERFUMARIA SAO GERALDO V.P. LTDA ME,Várzea da Palma,-17.5944,-44.7226,3170800,município,Base Municipios-Brasileiros
L&L TRANSPORT,08.839.075/0002-53,396,1,VARZEA DA PALMA,DROGARIA E PERFUMARIA SÃO GERALDO V.P. LTDA (FILIAL),Várzea da Palma,-17.5944,-44.7226,3170800,município,Base Municipios-Brasileiros
LEAO EVS,08.043.502/0001-01,180,3,ABRE CAMPO,DROGARIA CENTRAL ABRE CAMPO LTDA ME,Abre Campo,-20.2996,-42.4743,3100302,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,45.787.511/0001-33,1944,3,ALFREDO VASCONCELOS,FARMACIA CUIDAR LTDA,Alfredo Vasconcelos,-21.1535,-43.7718,3101631,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.560.202/0001-41,1500,3,ALTO RIO DOCE,DROGARIA POPULAR ALTO RIO DOCE LTDA,Alto Rio Doce,-21.0281,-43.4067,3102100,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,12.223.402/0001-34,91,3,ANDRADAS,DROGARIA E PERFUMARIA BEATRIZ CELEGATI GUIMARAES LTDA.,Andradas,-22.0695,-46.5724,3102605,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,20.743.779/0001-42,184,3,ARAGUARI,DROGARIA COELHO LTDA,Araguari,-18.6456,-48.1934,3103504,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.828.676/0001-01,1889,3,ARAGUARI,ALVES E COELHO LTDA.,Araguari,-18.6456,-48.1934,3103504,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,13.436.812/0001-26,294,3,ARAPONGA,DROGARIA MILAGRES LTDA ME,Araponga,-20.6686,-42.5178,3103702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.911.582/0001-32,122,3,ARAXA,VILELA E CRUZ MEDICAMENTOS E PERFUMARIA LTDA,Araxá,-19.5902,-46.9438,3104007,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.962.000/0001-87,373,3,ARAXA,ALESSANDRO ANTONIO DE MORAIS EPP,Araxá,-19.5902,-46.9438,3104007,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,36.597.035/0001-05,818,3,ARAXA,LS DROGARIAS LTDA,Araxá,-19.5902,-46.9438,3104007,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,19.858.192/0001-08,406,3,ARGIRITA,DROGARIA LUCINDO DIBO LTDA ME,Argirita,-21.6083,-42.8292,3104403,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,52.922.992/0001-08,1608,3,ARINOS,POLYFARMA ARINOS LTDA,Arinos,-15.9187,-46.1043,3104502,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,71.054.399/0001-31,222,3,ASTOLFO DUTRA,PORTODROGAS LTDA ME,Astolfo Dutra,-21.3184,-42.8572,3104601,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.760.543/0001-60,1474,3,BARBACENA,DROGARIA N.S. DA PENHA DE BARBACENA LTDA,Barbacena,-21.2214,-43.7703,3105608,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,37.095.048/0001-30,1821,3,BARBACENA,S J C DE FARIA LTDA,Barbacena,-21.2214,-43.7703,3105608,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,16.746.170/0001-50,386,3,BARBACENA,DROGARIA E PERFUMARIA SANTAROSA,Barbacena,-21.2214,-43.7703,3105608,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,32.470.783/0001-63,967,3,BARBACENA,DROGARIA MOREIRA & CONDE LTDA troca de cnpj anteriormanete 1837,Barbacena,-21.2214,-43.7703,3105608,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,45.815.295/0001-92,359,3,BOM REPOUSO,DROGARIA SOMA BOM REPOUSO LTDA,Bom Repouso,-22.4675,-46.144,3107901,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,63.297.680/0001-77,1893,3,BRAS PIRES,Sandra Maria Assis Araújo Ferreira,Brás Pires,-20.8419,-43.2406,3108701,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,18.804.963/0001-03,1454,3,BURITIS,DROGARIA SANTA CRUZ BURITIS LTDA,Buritis,-15.6218,-46.4221,3109303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.249.529/0001-02,223,3,CAIANA,DROGARIA ECONOMICA DE CAIANA LTDA. - ME,Caiana,-20.6956,-41.9292,3110103,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.792.851/0001-38,18,3,CAJURI,DROGA RONI LTDA ME,Cajuri,-20.7903,-42.7925,3110202,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,22.036.321/0001-89,587,3,CAMPO DO MEIO,FARMACIA PADRE CHICO LTDA,Campo do Meio,-21.1127,-45.8273,3111309,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,26.304.011/0001-59,644,3,CAMPOS ALTOS,SOARES E BRAGA LTDA ME,Campos Altos,-19.6914,-46.1725,3111507,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,23.128.002/0001-66,1808,3,CAMPOS GERAIS,DROGARIA FORTE CAMPOS GERAIS LTDA,Campos Gerais,-21.237,-45.7569,3111606,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.723.209/0001-09,78,3,CANAA,ALCIMAR LELIS SAMPAIO,Canaã,-20.6869,-42.6167,3111705,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,30.409.770/0001-53,1357,3,CARANGOLA,FELIPE DA S. OLIVEIRA,Carangola,-20.7343,-42.0313,3113305,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.890.893/0001-90,1988,3,CARANGOLA,FARMABEM ALVORADA LTDA,Carangola,-20.7343,-42.0313,3113305,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,65.107.450/0001-23,120,3,CARMOPOLIS DE MINAS,BATISTA FALEIRO DROGARIA LTDA - ME,Carmópolis de Minas,-20.5396,-44.6336,3114501,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.422.397/0001-02,488,3,CATAGUASES,MARQUEZ OLIVEIRA E ALMEIDA LTDA ME,Cataguases,-21.3924,-42.6896,3115300,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,43.291.018/0001-00,1353,3,CHACARA,DROGARIA DA FAMILIA PAULA DRUGSTORE LTDA,Chácara,-21.6733,-43.215,3115904,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.915.580/0001-51,298,3,CHAPADA GAUCHA,DROGARIA MINAS SUL LTDA,Chapada Gaúcha,-15.3014,-45.6116,3116159,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.760.543/0002-41,1753,3,CIPOTANEA,DROGARIA N.S. DA PENHA DE BARBACENA LTDA,Cipotânea,-20.9026,-43.3629,3116308,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,52.346.944/0001-19,1351,3,CONCEICAO DAS ALAGOAS,CAMPOS & SOUZA LTDA,Conceição das Alagoas,-19.9172,-48.3839,3117306,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,66.518.686/0001-15,,3,CONCEICAO DO RIO VERDE,GRIMA CARLA A PEREIRA SANT ANA LTDA,Conceição do Rio Verde,-21.8778,-45.087,3117702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,26.914.568/0001-01,1340,3,CONGONHAS,FARMACIA DROGA DIAS LTDA,Congonhas,-20.4958,-43.851,3118007,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,66.584.130/0001-27,1949,3,CONGONHAS,DROGARIA LARA & BIANCHINI LTDA,Congonhas,-20.4958,-43.851,3118007,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,64.640.412/0001-79,1973,3,CONSELHEIRO LAFAIETE,FARMACIA DOSE CERTA,Conselheiro Lafaiete,-20.6634,-43.7846,3118304,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,01.355.376/0001-81,212,3,CONSELHEIRO LAFAIETE,DROGARIA DUARTE LTDA,Conselheiro Lafaiete,-20.6634,-43.7846,3118304,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,27.684.217/0001-14,408,3,CRUZILIA,DROGARIA SÃO SEBASTIÃO CRUZÍLIA LTDA,Cruzília,-21.84,-44.8067,3120805,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,08.056.942/0001-01,411,3,CRUZILIA,DROGARIA SÃO SEBASTIÃO CENTRO EIRELI,Cruzília,-21.84,-44.8067,3120805,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,33.111.628/0001-13,1348,3,DIVINO,A G DE SOUZA DROGARIA,Divino,-20.6134,-42.1438,3122009,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.400.075/0001-10,1876,3,DONA EUZEBIA,DROGARIA E PERFUMARIA PRATA LTDA,Dona Eusébia,-21.319,-42.807,3122900,mapa anterior,Base Municipios-Brasileiros; grafia oficial Dona Eusébia
LEAO EVS,21.186.937/0001-73,1881,3,DONA EUZEBIA,STE DROGARIA LTDA,Dona Eusébia,-21.319,-42.807,3122900,mapa anterior,Base Municipios-Brasileiros; grafia oficial Dona Eusébia
LEAO EVS,37.141.703/0001-40,261,3,DORES DO INDAIA,DROGARIA INDAIA LTDA,Dores do Indaiá,-19.4628,-45.5927,3123205,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,06.223.724/0001-80,118,3,DORES DO TURVO,DROGABELLA E OLIVEIRA LTDA,Dores do Turvo,-20.9785,-43.1834,3123304,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.916.275/0001-84,213,3,DURANDE,DROGARIA BENFICA HUEBRA LTDA-ME,Durandé,-20.2058,-41.7977,3123528,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,48.261.337/0001-89,1828,3,ENTRE RIOS DE MINAS,DROGARIA 777 MEDEIROS & SOUZA LTDA,Entre Rios de Minas,-20.6706,-44.0654,3123908,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,37.714.804/0001-62,767,3,ESPERA FELIZ,SOUZA CASTRO & GONCALVES REZENDE LTDA,Espera Feliz,-20.6508,-41.9119,3124203,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.934.194/0001-28,238,3,ESTIVA,DROGARIA FARMATRIZ LTDA,Estiva,-22.4577,-46.0191,3124500,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.570.645/0001-34,1350,3,FERVEDOURO,DROGARIA MATOLA DE FERVEDOURO LTDA,Fervedouro,-20.726,-42.279,3125952,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,13.024.095/0001-25,1523,3,FRUTAL,DROGARIA BOA VISTA DE FRUTAL LTDA,Frutal,-20.0259,-48.9355,3127107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.252.779/0001-81,1544,3,FRUTAL,DROGARIA DIFARMA DE FRUTAL LTDA,Frutal,-20.0259,-48.9355,3127107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.492.293/0001-05,582,3,FRUTAL,ANA CLEIA DE SOUZA EIRELI- ME,Frutal,-20.0259,-48.9355,3127107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.611.019/0001-28,1531,3,GOIANA,B & M MEDICAMENTOS LTDA,Goianá,-21.536,-43.1957,3127388,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,23.934.946/0001-20,385,3,GUARACIABA,DROGARIA SANTANA LTDA,Guaraciaba,-20.5716,-43.0094,3128204,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,25.142.303/0001-70,348,3,GUARANI,DROGARIA PARADELA URBANO VIEIRA LTDA,Guarani,-21.3563,-43.0328,3128402,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,34.010.807/0001-27,159,3,GUIMARANIA,LORENA GONÇALVES OLIVEIRA,Guimarânia,-18.8425,-46.7901,3128907,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,13.938.682/0001-20,299,3,IPANEMA,LM PHARMA & CIA LTDA,Ipanema,-19.7992,-41.7164,3131208,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.720.441/0001-72,528,3,IPANEMA,DROGARIA MAGALHÃES LIGNANI LTDA,Ipanema,-19.7992,-41.7164,3131208,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.617.499/0001-83,514,3,ITAGUARA,FARMÁCIA BRINA - ME,Itaguara,-20.3947,-44.4875,3132206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,27.675.127/0001-67,1321,3,ITAVERAVA,DROGARIA HELENOS LTDA,Itaverava,-20.6769,-43.6141,3133907,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
