origem,cidade_destino,nome_mapa,unidade_destino,rotas,lead_time,regiao,latitude,longitude,tipo_match,codigo_ibge,fonte_coordenada
PONTE NOVA,ABAETE,Abaeté,DIV,60 DIV,3,CENTRO OESTE,-19.1551,-45.4444,município,3100203,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ANTUNES,"Antunes, Igaratinga",DIV,60 DIV,3,CENTRO OESTE,-19.9046549,-44.7015454,distrito/localidade,,OpenStreetMap/Nominatim: village
PONTE NOVA,ARAUJOS,Araújos,DIV,60 DIV,3,CENTRO OESTE,-19.9405,-45.1671,município,3103900,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ARCOS,Arcos,FOR,70 FOR,3,CENTRO OESTE,-20.2863,-45.5373,município,3104205,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,AZURITA,"Azurita, Mateus Leme",DIV,60 DIV,3,CENTRO OESTE,-20.0097654,-44.4718243,distrito/localidade,,OpenStreetMap/Nominatim: village
PONTE NOVA,BIQUINHAS,Biquinhas,DIV,60 DIV,3,CENTRO OESTE,-18.7754,-45.4974,município,3107000,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOM DESPACHO,Bom Despacho,DIV,60 DIV,3,CENTRO OESTE,-19.7386,-45.2622,município,3107406,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BONFIM,Bonfim,DIV,60 DIV,3,CENTRO OESTE,-20.3302,-44.2366,município,3108107,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMACHO,Camacho,DIV,60 DIV,3,CENTRO OESTE,-20.6294,-45.1593,município,3110400,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAPITOLIO,Capitólio,FOR ,70 FOR,3,CENTRO OESTE,-20.6164,-46.0493,município,3112802,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARMO DA MATA,Carmo da Mata,DIV,60 DIV,3,CENTRO OESTE,-20.5575,-44.8735,município,3114006,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARMO DO CAJURU,Carmo do Cajuru,DIV,60 DIV,3,CENTRO OESTE,-20.1912,-44.7664,município,3114204,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARMOPOLIS DE MINAS,Carmópolis de Minas,DIV,60 DIV,3,CENTRO OESTE,-20.5396,-44.6336,município,3114501,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CEDRO DO ABAETE,Cedro do Abaeté,DIV,60 DIV,3,CENTRO OESTE,-19.1458,-45.712,município,3115607,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CLAUDIO,Cláudio,DIV,60 DIV,3,CENTRO OESTE,-20.4437,-44.7673,município,3116605,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CONCEICAO DO PARA,Conceição do Pará,DIV,60 DIV,3,CENTRO OESTE,-19.7456,-44.8945,município,3117603,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CORREGO FUNDO,Córrego Fundo,FOR,70 FOR,3,CENTRO OESTE,-20.4474,-45.5617,município,3119955,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CRUCILANDIA,Crucilândia,DIV,60 DIV,3,CENTRO OESTE,-20.3923,-44.3334,município,3120607,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DIVINOPOLIS,Divinópolis,DIV,60 DIV,3,CENTRO OESTE,-20.1446,-44.8912,município,3122306,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DORES DO INDAIA,Dores do Indaiá,DIV,60 DIV,3,CENTRO OESTE,-19.4628,-45.5927,município,3123205,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DORESOPOLIS,Doresópolis,DIV,60 DIV,3,CENTRO OESTE,-20.2868,-45.9007,município,3123403,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ESTRELA DO INDAIA,Estrela do Indaiá,DIV,60 DIV,3,CENTRO OESTE,-19.5169,-45.7859,município,3124708,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,FLORESTAL,Florestal,DIV,60 DIV,3,CENTRO OESTE,-19.888,-44.4318,município,3126000,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,FORMIGA,Formiga,FOR,70 FOR,3,CENTRO OESTE,-20.4618,-45.4268,município,3126109,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,IGARATINGA,Igaratinga,DIV,60 DIV,3,CENTRO OESTE,-19.9476,-44.7063,município,3130200,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,IGUATAMA,Iguatama,FOR,70 FOR,3,CENTRO OESTE,-20.1776,-45.7111,município,3130309,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAGUARA,Itaguara,DIV,60 DIV,3,CENTRO OESTE,-20.3947,-44.4875,município,3132206,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAPECERICA,Itapecerica,DIV,60 DIV,3,CENTRO OESTE,-20.4704,-45.127,município,3133501,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITATIAIUCU,Itatiaiuçu,DIV,60 DIV,3,CENTRO OESTE,-20.1983,-44.4211,município,3133709,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAUNA,Itaúna,DIV,60 DIV,3,CENTRO OESTE,-20.0818,-44.5801,município,3133808,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,JAPARAIBA,Japaraíba,FOR,70 FOR,3,CENTRO OESTE,-20.1442,-45.5015,município,3135308,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,JUATUBA,Juatuba,DIV,60 DIV,3,CENTRO OESTE,-19.9448,-44.3451,município,3136652,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,LAGOA DA PRATA,Lagoa da Prata,FOR,70 FOR,3,CENTRO OESTE,-20.0237,-45.5401,município,3137205,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,LEANDRO FERREIRA,Leandro Ferreira,DIV,60 DIV,3,CENTRO OESTE,-19.7193,-45.0279,município,3138302,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,LUZ,Luz,DIV,60 DIV,3,CENTRO OESTE,-19.7911,-45.6794,município,3138807,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MARAVILHAS,Maravilhas,DIV,60 DIV,3,CENTRO OESTE,-19.5076,-44.6779,município,3139706,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MARTINHO CAMPOS,Martinho Campos,DIV,60 DIV,3,CENTRO OESTE,-19.3306,-45.2434,município,3140506,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MATEUS LEME,Mateus Leme,DIV,60 DIV,3,CENTRO OESTE,-19.9794,-44.4318,município,3140704,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MOEMA,Moema,DIV,60 DIV,3,CENTRO OESTE,-19.8387,-45.4127,município,3142403,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MORADA NOVA DE MINAS,Morada Nova de Minas,DIV,60 DIV,3,CENTRO OESTE,-18.5998,-45.3584,município,3143500,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,NOVA SERRANA,Nova Serrana,DIV,60 DIV,3,CENTRO OESTE,-19.8713,-44.9847,município,3145208,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,OLIVEIRA,Oliveira,DIV,60 DIV,3,CENTRO OESTE,-20.6982,-44.829,município,3145604,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ONCA DE PITANGUI,Onça de Pitangui,DIV,60 DIV,3,CENTRO OESTE,-19.7276,-44.8058,município,3145802,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PAINEIRAS,Paineiras,DIV,60 DIV,3,CENTRO OESTE,-18.8993,-45.5321,município,3146404,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PAINS,Pains,FOR,70 FOR,3,CENTRO OESTE,-20.3705,-45.6627,município,3146503,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PAPAGAIOS,Papagaios,DIV,60 DIV,3,CENTRO OESTE,-19.4419,-44.7468,município,3146909,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PARA DE MINAS,Pará de Minas,DIV,60 DIV,3,CENTRO OESTE,-19.8534,-44.6114,município,3147105,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PASSA TEMPO,Passa Tempo,DIV,60 DIV,3,CENTRO OESTE,-20.6539,-44.4926,município,3147709,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PEDRA DO INDAIA,Pedra do Indaiá,DIV,60 DIV,3,CENTRO OESTE,-20.2563,-45.2107,município,3148905,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PEQUI,Pequi,DIV,60 DIV,3,CENTRO OESTE,-19.6284,-44.6604,município,3149606,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PERDIGAO,Perdigão,DIV,60 DIV,3,CENTRO OESTE,-19.9411,-45.078,município,3149705,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PIEDADE DOS GERAIS,Piedade dos Gerais,DIV,60 DIV,3,CENTRO OESTE,-20.4715,-44.2243,município,3150406,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PIMENTA,Pimenta,FOR,70 FOR,3,CENTRO OESTE,-20.4827,-45.8049,município,3150505,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PIRACEMA,Piracema,DIV,60 DIV,3,CENTRO OESTE,-20.5089,-44.4783,município,3150604,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PITANGUI,Pitangui,DIV,60 DIV,3,CENTRO OESTE,-19.6741,-44.8964,município,3151404,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PIUMHI,Piumhi,FOR,70 FOR,3,CENTRO OESTE,-20.4762,-45.9589,município,3151503,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,POMPEU,Pompéu,DIV,60 DIV,3,CENTRO OESTE,-19.2257,-45.0141,município,3152006,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,QUARTEL GERAL,Quartel Geral,DIV,60 DIV,3,CENTRO OESTE,-19.2703,-45.5569,município,3153707,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,RIO MANSO,Rio Manso,DIV,60 DIV,3,CENTRO OESTE,-20.2666,-44.3069,município,3155306,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SANTO ANTONIO DO MONTE,Santo Antônio do Monte,DIV,60 DIV,3,CENTRO OESTE,-20.085,-45.2947,município,3160405,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SAO FRANCISCO DE PAULA,São Francisco de Paula,DIV,60 DIV,3,CENTRO OESTE,-20.7036,-44.9838,município,3161205,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SAO GONCALO DO PARA,São Gonçalo do Pará,DIV,60 DIV,3,CENTRO OESTE,-19.9822,-44.8593,município,3161809,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SAO JOSE DA VARGINHA,São José da Varginha,DIV,60 DIV,3,CENTRO OESTE,-19.7006,-44.556,município,3163102,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SAO ROQUE DE MINAS,São Roque de Minas,FOR,70 FOR,3,CENTRO OESTE,-20.249,-46.3639,município,3164308,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SAO SEBASTIAO DO OESTE,São Sebastião do Oeste,DIV,60 DIV,3,CENTRO OESTE,-20.2758,-45.0063,município,3164605,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SERRA DA SAUDADE,Serra da Saudade,DIV,60 DIV,3,CENTRO OESTE,-19.4447,-45.795,município,3166600,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,VARGEM BONITA,Vargem Bonita,FOR,70 FOR,3,CENTRO OESTE,-20.3333,-46.3688,município,3170602,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,BELO HORIZONTE,Belo Horizonte,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.9102,-43.9266,município,3106200,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,BETIM,Betim,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.9668,-44.2008,município,3106705,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,BRUMADINHO,Brumadinho,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-20.151,-44.2007,município,3109006,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,CAETANOPOLIS,Caetanópolis,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.2971,-44.4189,município,3109907,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,CAETE,Caeté,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.8826,-43.6704,município,3110004,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,CAPIM BRANCO,Capim Branco,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.5471,-44.1304,município,3112505,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,CONFINS,Confins,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.6282,-43.9931,município,3117876,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,CONTAGEM,Contagem,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.9321,-44.0539,município,3118601,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,CORDISBURGO,Cordisburgo,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.1224,-44.3224,município,3118908,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,ESMERALDAS,Esmeraldas,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.764,-44.3065,município,3124104,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,IBIRITE,Ibirité,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-20.0252,-44.0569,município,3129806,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,IGARAPE,Igarapé,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-20.0707,-44.2994,município,3130101,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,INHAUMA,Inhaúma,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.4898,-44.3934,município,3131000,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,JABOTICATUBAS,Jaboticatubas,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.5119,-43.7373,município,3134608,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,JEQUITIBA,Jequitibá,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.2345,-44.0304,município,3135704,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,LAGOA SANTA,Lagoa Santa,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.6397,-43.8932,município,3137601,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,MARIO CAMPOS,Mário Campos,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-20.0582,-44.1883,município,3140159,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,MATOZINHOS,Matozinhos,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.5543,-44.0868,município,3141108,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,NOVA LIMA,Nova Lima,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.9758,-43.8509,município,3144805,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,PARAOPEBA,Paraopeba,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.2732,-44.4044,município,3147402,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,PEDRO LEOPOLDO,Pedro Leopoldo,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.6308,-44.0383,município,3149309,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,PRUDENTE DE MORAIS,Prudente de Morais,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.4742,-44.1591,município,3153608,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,RAPOSOS,Raposos,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.9636,-43.8079,município,3153905,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,RIBEIRAO DAS NEVES,Ribeirão das Neves,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.7621,-44.0844,município,3154606,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,RIO ACIMA,Rio Acima,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-20.0876,-43.7878,município,3154804,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,SABARA,Sabará,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.884,-43.8263,município,3156700,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,SANTA LUZIA,Santa Luzia,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.7548,-43.8497,município,3157807,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,SANTANA DE PIRAPAMA,Santana de Pirapama,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-18.9962,-44.0409,município,3158508,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,SAO JOAQUIM DE BICAS,São Joaquim de Bicas,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-20.048,-44.2749,município,3162922,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,SARZEDO,Sarzedo,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-20.0367,-44.1446,município,3165537,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,SETE LAGOAS,Sete Lagoas,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.4569,-44.2413,município,3167202,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,SÃO JOSE DA LAPA,São José da Lapa,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.6971,-43.9586,município,3162955,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
TRÊS CORAÇÕES,VESPASIANO,Vespasiano,TRÊS CORAÇÕES,80 BHZ,2,METROPOLITANA,-19.6883,-43.9239,município,3171204,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ARINOS,Arinos,UNA,320 UNA ,4,NOROESTE,-15.9187,-46.1043,município,3104502,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BONFINOPOLIS DE MINAS,Bonfinópolis de Minas,JPO,320 JPO,4,NOROESTE,-16.568,-45.9839,município,3108206,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BRASILANDIA DE MINAS,Brasilândia de Minas,JPO,320 JPO,4,NOROESTE,-16.9999,-46.0081,município,3108552,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BURITIS,Buritis,UNA,320 UNA ,4,NOROESTE,-15.6218,-46.4221,município,3109303,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CABECEIRA GRANDE,Cabeceira Grande,UNA,320 UNA ,4,NOROESTE,-16.0335,-47.0862,município,3109451,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CANABRAVA,"Canabrava, João Pinheiro",JPO,320 JPO,4,NOROESTE,-17.3109677,-45.7284435,distrito/localidade,,OpenStreetMap/Nominatim: administrative
PONTE NOVA,CHAPADA GAUCHA,Chapada Gaúcha,UNA,320 UNA ,4,NOROESTE,-15.3014,-45.6116,município,3116159,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DOM BOSCO,Dom Bosco,JPO,320 JPO,4,NOROESTE,-16.652,-46.2597,município,3122470,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,FORMOSO,Formoso,UNA,320 UNA ,4,NOROESTE,-14.9446,-46.2371,município,3126208,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,JOAO PINHEIRO,João Pinheiro,JPO,320 JPO,4,NOROESTE,-17.7398,-46.1715,município,3136306,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,NATALANDIA,Natalândia,UNA,320 UNA ,4,NOROESTE,-16.5021,-46.4874,município,3144375,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PARACATU,Paracatu,PRT,320 PRT,4,NOROESTE,-17.2252,-46.8711,município,3147006,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PINTOPOLIS,Pintópolis,JPO,320 JPO,4,NOROESTE,-16.0572,-45.1402,município,3150570,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,RIACHINHO,Riachinho,JPO,320 JPO,4,NOROESTE,-16.2258,-45.9888,município,3154457,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,UNAI,Unaí,UNA,320 UNA ,4,NOROESTE,-16.3592,-46.9022,município,3170404,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,URUANA DE MINAS,Uruana de Minas,UNA,320 UNA ,4,NOROESTE,-16.0634,-46.2443,município,3170479,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,URUCUIA,Urucuia,JPO,320 JPO,4,NOROESTE,-16.1244,-45.7352,município,3170529,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,AGUANIL,Aguanil,40 PER,40 PER,2,SUL DE MINAS,-20.9439,-45.3915,município,3100807,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,AIURUOCA,Aiuruoca,50 LBR,50 LBR,2,SUL DE MINAS,-21.9736,-44.6042,município,3101201,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ALAGOA,Alagoa,50 LBR,50 LBR,2,SUL DE MINAS,-22.171,-44.6413,município,3101300,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ALBERTINA,Albertina,20 POA,20 POA,2,SUL DE MINAS,-22.2018,-46.6139,município,3101409,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ALFENAS,Alfenas,50 LBR,50 LBR,2,SUL DE MINAS,-21.4256,-45.9477,município,3101607,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ALPINOPOLIS,Alpinópolis,30 PAS,30 PAS,2,SUL DE MINAS,-20.8631,-46.3878,município,3101904,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ALTEROSA,Alterosa,30 PAS,30 PAS,2,SUL DE MINAS,-21.2488,-46.1387,município,3102001,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ANDRADAS,Andradas,20 POA,20 POA,2,SUL DE MINAS,-22.0695,-46.5724,município,3102605,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ANDRELANDIA,Andrelândia,50 LBR,50 LBR,2,SUL DE MINAS,-21.7411,-44.3117,município,3102803,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ARANTINA,Arantina,50 LBR,50 LBR,2,SUL DE MINAS,-21.9102,-44.2555,município,3103603,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ARCEBURGO,Arceburgo,30 PAS,30 PAS,2,SUL DE MINAS,-21.359,-46.9401,município,3104106,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,AREADO,Areado,30 PAS,30 PAS,2,SUL DE MINAS,-21.3572,-46.1421,município,3104304,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BAEPENDI,Baependi,50 LBR,50 LBR,2,SUL DE MINAS,-21.957,-44.8874,município,3104908,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BANDEIRA DO SUL,Bandeira do Sul,10 TRC,10 TRC,2,SUL DE MINAS,-21.7308,-46.3833,município,3105301,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOA ESPERANCA,Boa Esperança,40 PER,40 PER,2,SUL DE MINAS,-21.0927,-45.5612,município,3107109,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOCAINA DE MINAS,Bocaina de Minas,50 LBR,50 LBR,2,SUL DE MINAS,-22.1697,-44.3972,município,3107208,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOM JARDIM DE MINAS,Bom Jardim de Minas,50 LBR,50 LBR,2,SUL DE MINAS,-21.9479,-44.1885,município,3107505,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOM JESUS DA PENHA,Bom Jesus da Penha,30 PAS,30 PAS,2,SUL DE MINAS,-21.0148,-46.5174,município,3107604,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOM REPOUSO,Bom Repouso,20 POA,20 POA,2,SUL DE MINAS,-22.4675,-46.144,município,3107901,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOM SUCESSO,Bom Sucesso,40 PER,40 PER,2,SUL DE MINAS,-21.0329,-44.7537,município,3108008,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BORDA DA MATA,Borda da Mata,20 POA,20 POA,2,SUL DE MINAS,-22.2707,-46.1653,município,3108305,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,BOTELHOS,Botelhos,10 TRC,10 TRC,2,SUL DE MINAS,-21.6412,-46.391,município,3108404,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
